household_id2,hc_seq_5m,res03_crav6190l_silr_cer
072005088800604094,4262140,1
072005088800604112,4262140,1
072005088800604130,4262140,1
072005088800604148,4262140,1
072005088800604166,4262140,1
072008088800805003,4270776,2
072008088800805013,4270776,2
072008088800805018,4270776,2
072008088800805028,4270776,2
072008088800805033,4270776,2
072008088800805048,4270776,2
072008088800805063,4270776,2
072008088800805078,4270776,2
072008088800805093,4270776,2
072008088800805108,4270776,2
072008088800805123,4270776,2
072008088800805138,4270776,2
072101088803003004,4283736,1
072101088803003014,4283736,1
072101088803003019,4283736,1
072101088803003029,4283736,1
072101088803003034,4283736,1
072101088803003049,4283736,1
072101088803003064,4283736,1
072101088803003079,4283736,1
072101088803003094,4283736,1
072101088803003109,4283736,1
072101088803003124,4283736,1
072101088803003139,4283736,1
072101088806202006,4288057,1
072101088806202020,4288057,1
072101088806202027,4288057,1
072101088806202041,4288057,1
072101088806202048,4288057,1
072101088806202069,4288057,1
072101088806202090,4288057,1
072101088806202111,4288057,1
072101088806202132,4288057,1
072101088806202153,4288057,1
072101088806202174,4288057,1
072101088806202195,4288057,1
072219010100115012,4301021,5
072219010100115026,4301021,5
072219010100115040,4301021,5
072219010100115054,4301021,5
072219010100115068,4301021,5
072219010100115082,4301021,5
072219010100115092,4301021,5
072219010100115096,4301021,5
072219010100115110,4301021,5
072219010100115124,4301021,5
072219010100115138,4301021,5
072219010100115152,4301021,5
072219010100115166,4301021,5
072219010100115180,4301021,5
072219010100115208,4301021,5
072219010100219004,4301021,5
072219010100219026,4301021,5
072219010100219037,4301021,5
072219010100219048,4301021,5
072219010100219059,4301021,5
072219010100219070,4301021,5
072219010100219081,4301021,5
072219010100219103,4301021,5
072219010100219114,4301021,5
072219010100219125,4301021,5
072219010100219136,4301021,5
072219010100219147,4301021,5
072219010100219158,4301021,5
072219010100401017,4301021,5
072219010100401027,4301021,5
072219010100401037,4301021,5
072219010100401047,4301021,5
072219010100401057,4301021,5
072219010100401067,4301021,5
072219010100401077,4301021,5
072219010100401087,4301021,5
072219010100401097,4301021,5
072219010100401107,4301021,5
072219010100401127,4301021,5
072219010100401137,4301021,5
072219010100511004,4301021,5
072219010100511016,4301021,5
072219010100511028,4301021,5
072219010100511040,4301021,5
072219010100511062,4301021,5
072219010100511064,4301021,5
072219010100511076,4301021,5
072219010100511088,4301021,5
072219010100511100,4301021,5
072219010100511112,4301021,5
072219010100511124,4301021,5
072219010100511136,4301021,5
072219010100511148,4301021,5
072219010100511160,4301021,5
072219010100511172,4301021,5
072219010100606007,4301021,5
072219010100606018,4301021,5
072219010100606029,4301021,5
072219010100606040,4301021,5
072219010100606051,4301021,5
072219010100606062,4301021,5
072219010100606073,4301021,5
072219010100606095,4301021,5
072219010100606106,4301021,5
072219010100606117,4301021,5
072219010100606128,4301021,5
072219010100606139,4301021,5
072219010100606150,4301021,5
072219010100606161,4301021,5
072219010100636010,4301021,5
072219010100636021,4301021,5
072219010100636032,4301021,5
072219010100636043,4301021,5
072219010100636054,4301021,5
072219010100636065,4301021,5
072219010100636076,4301021,5
072219010100636087,4301021,5
072219010100636098,4301021,5
072219010100636109,4301021,5
072219010100636120,4301021,5
072219010100636131,4301021,5
072219010100636142,4301021,5
072219010100636153,4301021,5
072219010100636164,4301021,5
072219010100723003,4301021,5
072219010100723012,4301021,5
072219010100723021,4301021,5
072219010100723030,4301021,5
072219010100723039,4301021,5
072219010100723048,4301021,5
072219010100723057,4301021,5
072219010100723066,4301021,5
072219010100723075,4301021,5
072219010100723084,4301021,5
072219010100723093,4301021,5
072219010100723102,4301021,5
072219010100723111,4301021,5
072219010100723120,4301021,5
072219010100723129,4301021,5
072219010100753009,4301021,5
072219010100753020,4301021,5
072219010100753031,4301021,5
072219010100753042,4301021,5
072219010100753053,4301021,5
072219010100753064,4301021,5
072219010100753075,4301021,5
072219010100753086,4301021,5
072219010100753097,4301021,5
072219010100753108,4301021,5
072219010100753119,4301021,5
072219010100753130,4301021,5
072219010100753141,4301021,5
072219010100753152,4301021,5
072219010100753163,4301021,5
120101010100103007,4240495,3
120101010100103019,4240495,3
120101010100103031,4240495,3
120101010100103043,4240495,3
120101010100103055,4240495,3
120101010100103067,4240495,3
120101010100103079,4240495,3
120101010100103091,4240495,3
120101010100103103,4240495,3
120101010100103115,4240495,3
120101010100103127,4240495,3
120101010100103139,4240495,3
120101010100103151,4240495,3
120101010100103163,4240495,3
120101010100103175,4240495,3
120101088800401002,4231847,6
120101088800401011,4231847,6
120101088800401015,4231847,6
120101088800401027,4231847,6
120101088800401037,4231847,6
120101088800401056,4231847,6
120101088800401068,4231847,6
120101088800401080,4231847,6
120101088800401091,4231847,6
120101088800401096,4231847,6
120102088800401004,4249134,4
120102088800401023,4249134,4
120102088800401042,4249134,4
120102088800401060,4249134,4
120102088800401078,4249134,4
120102088800401096,4249134,4
120102088800401114,4249134,4
120102088800401132,4249134,4
120102088800401150,4249134,4
120102088800401168,4249134,4
120102088800401205,4236175,3
120102088800901003,4262094,5
120102088800901021,4262094,5
120102088800901039,4262094,5
120102088800901052,4262094,5
120102088800901064,4262094,5
120102088800901083,4262094,5
120102088800901102,4262094,5
120102088800901120,4262094,5
120102088800901138,4262094,5
120102088800901156,4262094,5
120102088800901177,4262094,5
120103010100103001,4270731,6
120103010100103016,4270731,6
120103010100103035,4270731,6
120103010100103046,4270731,6
120103010100103052,4236175,3
120103010100103056,4223199,6
120103010100103061,4270731,6
120103010100103083,4270731,6
120103010100103102,4270731,6
120103010100103135,4270731,6
120103010100103141,4270731,6
120201088801701001,4236167,5
120201088801701002,4236167,5
120201088801701013,4236167,5
120201088801701025,4236167,5
120201088801701031,4236167,5
120201088801701043,4236167,5
120201088801701050,4236167,5
120201088801701053,4236167,5
120201088801701054,4236167,5
120201088801701060,4231841,5
120203088800401003,4231841,5
120203088800401011,4231841,5
120203088800401015,4231841,5
120203088800401023,4231841,5
120203088800401027,4231841,5
120203088800401039,4231841,5
120203088800401063,4231841,5
120203088800401075,4231841,5
120203088800401087,4231841,5
120203088800401099,4231841,5
120203088800401111,4231841,5
120301088800107003,4288023,4
120301088800107021,4288023,4
120301088800107039,4288023,4
120301088800107058,4288023,4
120301088800107077,4288023,4
120301088800107096,4288023,4
120301088800107120,4288023,4
120301088800107138,4283709,5
120301088800107143,4288023,4
120301088800107171,4288023,4
120301088800107176,4288023,4
120301088800107200,4288023,4
120301088800704009,4292343,4
120301088800704017,4292343,4
120301088800704030,4292343,4
120301088800704038,4292343,4
120301088800704054,4292343,4
120301088800704062,4292343,4
120301088800704079,4292343,4
120301088800704088,4292343,4
120301088800704111,4292343,4
120301088800704122,4292343,4
120301088800704130,4283709,5
120302088801002007,4288023,4
120302088801002019,4288023,4
120302088801002026,4288023,4
120302088801002033,4288023,4
120302088801002046,4288023,4
120302088801002070,4288023,4
120302088801002083,4288023,4
120302088801002095,4288023,4
120302088801002107,4288023,4
120302088801002120,4288023,4
120302088840301002,4288022,3
120302088840301022,4288022,3
120302088840301042,4288022,3
120302088840301067,4300987,6
120302088840301089,4288022,3
120302088840301110,4288022,3
120302088840301132,4288022,3
120302088840301139,4288022,3
120302088840301162,4288022,3
120302088840301181,4288022,3
120302088840301200,4288022,3
120302088840301252,4288022,3
120401088801602002,4240490,5
120401088801602037,4240490,5
120401088801602044,4240490,5
120401088801602065,4240490,5
120401088801602086,4240490,5
120401088801602149,4240490,5
130101010100303004,4184425,3
130101010100303018,4184425,3
130101010100303032,4184425,3
130101010100303046,4184425,3
130101010100303060,4184425,3
130101010100303074,4184425,3
130101010100303088,4184425,3
130101010100303102,4184425,3
130101010100303116,4184425,3
130101010100303130,4184425,3
130101010100303149,4184425,3
130101010100303158,4184425,3
130101010100303172,4184425,3
130101010100303186,4184425,3
130101010100303200,4184425,3
130101010101209006,4249157,6
130101010101209017,4249157,6
130101010101209028,4249157,6
130101010101209039,4249157,6
130101010101209050,4249157,6
130101010101209061,4249157,6
130101010101209072,4249157,6
130101010101209086,4249157,6
130101010101209094,4249157,6
130101010101209105,4249157,6
130101010101209116,4249157,6
130101010101209127,4249157,6
130101010101209138,4249157,6
130101010101209149,4249157,6
130101010101209160,4249157,6
130101010101902004,4180104,3
130101010101902016,4180104,3
130101010101902028,4180104,3
130101010101902040,4180104,3
130101010101902052,4180104,3
130101010101902064,4180104,3
130101010101902076,4180104,3
130101010101902088,4180104,3
130101010101902100,4180104,3
130101010101902112,4180104,3
130101010101902124,4180104,3
130101010101902136,4180104,3
130101010101902148,4180104,3
130101010101902160,4180104,3
130101010101902172,4180104,3
130101088800102004,4180105,3
130101088800102022,4180105,3
130101088800102040,4180105,3
130101088800102049,4180105,3
130101088800102059,4180105,3
130101088800102066,4180105,3
130101088800102078,4180105,3
130101088800102096,4180105,3
130101088800102114,4180105,3
130101088800102132,4180105,3
130101088800102150,4180105,3
130101088800102168,4180105,3
130101088800303004,4180105,3
130101088800303032,4180105,3
130101088800303056,4180105,3
130101088800303080,4180105,3
130101088800303104,4180105,3
130101088800303128,4180105,3
130101088800303156,4180105,3
130101088800303177,4180105,3
130101088800303202,4180105,3
130101088800303251,4180105,3
130101088800303277,4180105,3
130101088800303291,4180105,3
130101088800405002,4180105,3
130101088800405020,4180105,3
130101088800405038,4180105,3
130101088800405056,4180105,3
130101088800405074,4180105,3
130101088800405092,4180105,3
130101088800405101,4180105,3
130101088800405111,4180105,3
130101088800405129,4180105,3
130101088800405147,4180105,3
130101088800405165,4180105,3
130101088800405193,4180105,3
130101088800601003,4180105,3
130101088800601021,4180105,3
130101088800601031,4180105,3
130101088800601040,4180105,3
130101088800601058,4180105,3
130101088800601068,4180105,3
130101088800601078,4180105,3
130101088800601098,4180105,3
130101088800601115,4180105,3
130101088800601133,4180105,3
130101088800601151,4180105,3
130101088800601169,4180105,3
130101088800704006,4180106,5
130101088800704025,4180106,5
130101088800704044,4180106,5
130101088800704052,4180106,5
130101088800704065,4180106,5
130101088800704072,4180106,5
130101088800704091,4180106,5
130101088800704109,4180106,5
130101088800704127,4180106,5
130101088800704145,4180106,5
130101088800704163,4180106,5
130101088800704181,4180106,5
130101088800905002,4184426,5
130101088800905009,4184426,5
130101088800905018,4184426,5
130101088800905033,4184426,5
130101088800905034,4184426,5
130101088800905049,4184426,5
130101088800905064,4184426,5
130101088800905079,4184426,5
130101088800905094,4184426,5
130101088800905109,4184426,5
130101088800905124,4184426,5
130101088800905139,4184426,5
130101088801103002,4184426,5
130101088801103012,4184426,5
130101088801103017,4184426,5
130101088801103031,4184426,5
130101088801103033,4184426,5
130101088801103048,4184426,5
130101088801103063,4184426,5
130101088801103078,4184426,5
130101088801103093,4184426,5
130101088801103108,4184426,5
130101088801103123,4184426,5
130101088801103138,4184426,5
130101088801304004,4184425,3
130101088801304010,4184425,3
130101088801304017,4184425,3
130101088801304023,4184425,3
130101088801304041,4184425,3
130101088801304059,4184425,3
130101088801304077,4184425,3
130101088801304095,4184425,3
130101088801304113,4184425,3
130101088801304131,4184425,3
130101088801304149,4184425,3
130101088801304167,4184425,3
130101088801405003,4184425,3
130101088801405008,4184425,3
130101088801405022,4184425,3
130101088801405040,4184425,3
130101088801405058,4184425,3
130101088801405076,4184425,3
130101088801405094,4184425,3
130101088801405112,4184425,3
130101088801405130,4184425,3
130101088801405144,4184425,3
130101088801405149,4184425,3
130101088801405167,4184425,3
130101088801603002,4184426,5
130101088801603007,4184426,5
130101088801603024,4184426,5
130101088801603045,4184426,5
130101088801603066,4184426,5
130101088801603087,4184426,5
130101088801603108,4184426,5
130101088801603129,4184426,5
130101088801603150,4184426,5
130101088801603171,4184426,5
130101088801603190,4184426,5
130101088801603193,4184426,5
140103010100301007,4205985,5
140103010100301019,4205985,5
140103010100301031,4205985,5
140103010100301043,4205985,5
140103010100301055,4205985,5
140103010100301067,4205985,5
140103010100301079,4205985,5
140103010100301091,4205985,5
140103010100301103,4205985,5
140103010100301115,4205985,5
140103010100301127,4205985,5
140103010100301139,4205985,5
140103010100301151,4205985,5
140103010100301163,4205985,5
140103010100301175,4205985,5
140106010100632003,4201665,5
140106010100632015,4201665,5
140106010100632027,4201665,5
140106010100632039,4201665,5
140106010100632051,4201665,5
140106010100632063,4201665,5
140106010100632075,4201665,5
140106010100632087,4201665,5
140106010100632099,4201665,5
140106010100632111,4201665,5
140106010100632123,4201665,5
140106010100632135,4201665,5
140106010100632147,4201665,5
140106010100632159,4201665,5
140106010100632171,4201665,5
140202010200810004,4201664,4
140202010200810015,4201664,4
140202010200810026,4201664,4
140202010200810037,4201664,4
140202010200810048,4201664,4
140202010200810059,4201664,4
140202010200810070,4201664,4
140202010200810081,4201664,4
140202010200810092,4201664,4
140202010200810103,4201664,4
140202010200810114,4201664,4
140202010200810125,4201664,4
140202010200810136,4201664,4
140202010200810147,4201664,4
140202010200810158,4201664,4
140210010200422004,4201665,5
140210010200422016,4201665,5
140210010200422028,4201665,5
140210010200422040,4201665,5
140210010200422052,4201665,5
140210010200422064,4201665,5
140210010200422076,4201665,5
140210010200422088,4201665,5
140210010200422100,4201665,5
140210010200422112,4201665,5
140210010200422124,4201665,5
140210010200422135,4201665,5
140210010200422148,4201665,5
140210010200422160,4201665,5
140210010200422172,4201665,5
140303010300904006,4197344,4
140303010300904015,4197344,4
140303010300904024,4197344,4
140303010300904033,4197344,4
140303010300904042,4197344,4
140303010300904051,4197344,4
140303010300904060,4197344,4
140303010300904069,4197344,4
140303010300904078,4197344,4
140303010300904087,4197344,4
140303010300904096,4197344,4
140303010300904105,4197344,4
140303010300904114,4197344,4
140303010300904123,4197344,4
140303010300904132,4197344,4
140304020300252002,4201664,4
140304020300252011,4201664,4
140304020300252020,4201664,4
140304020300252029,4201664,4
140304020300252038,4201664,4
140304020300252047,4201664,4
140304020300252056,4201664,4
140304020300252074,4201664,4
140304020300252083,4201664,4
140304020300252092,4201664,4
140304020300252101,4201664,4
140304020300252110,4201664,4
140304020300252119,4201664,4
140304020300252128,4201664,4
140313010300526006,4231871,6
140313010300526015,4231871,6
140313010300526024,4231871,6
140313010300526033,4231871,6
140313010300526042,4231871,6
140313010300526051,4231871,6
140313010300526069,4231871,6
140313010300526078,4231871,6
140313010300526087,4231871,6
140313010300526096,4231871,6
140313010300526105,4231871,6
140313010300526114,4231871,6
140313010300526123,4231871,6
140313010300526132,4231871,6
140401010100822013,4227554,6
140401010400822028,4227554,6
140401010400822043,4227554,6
140401010400822058,4227554,6
140401010400822073,4227554,6
140401010400822088,4227554,6
140401010400822103,4227554,6
140401010400822118,4227554,6
140401010400822133,4227554,6
140401010400822148,4227554,6
140401010400822163,4227554,6
140401010400822178,4227554,6
140401010400822193,4227554,6
140401010400822208,4227554,6
140401010400822223,4227554,6
140404010400410012,4197344,4
140404010400410026,4197344,4
140404010400410040,4197344,4
140404010400410054,4197344,4
140404010400410068,4197344,4
140404010400410082,4197344,4
140404010400410096,4197344,4
140404010400410110,4197344,4
140404010400410124,4197344,4
140404010400410138,4197344,4
140404010400410152,4197344,4
140404010400410166,4197344,4
140404010400410180,4197344,4
140404010400410194,4197344,4
140404010400410208,4197344,4
140503010500433001,4197344,4
140503010500433012,4197344,4
140503010500433023,4197344,4
140503010500433034,4197344,4
140503010500433045,4197344,4
140503010500433056,4197344,4
140503010500433067,4197344,4
140503010500433078,4197344,4
140503010500433089,4197344,4
140503010500433100,4197344,4
140503010500433111,4197344,4
140503010500433122,4197344,4
140503010500433133,4197344,4
140503010500433144,4197344,4
140503010500433155,4197344,4
140602010600227002,4201665,5
140602010600227009,4201665,5
140602010600227016,4201665,5
140602010600227023,4201665,5
140602010600227030,4201665,5
140602010600227037,4201665,5
140602010600227044,4201665,5
140602010600227051,4201665,5
140602010600227058,4201665,5
140602010600227065,4201665,5
140602010600227072,4201665,5
140602010600227079,4201665,5
140602010600227086,4201665,5
140602010600227093,4201665,5
140602010600227100,4201665,5
140608010600822001,4197345,3
140608010600822011,4197345,3
140608010600822021,4197345,3
140608010600822031,4197345,3
140608010600822041,4197345,3
140608010600822061,4197345,3
140608010600822071,4197345,3
140608010600822081,4197345,3
140608010600822091,4197345,3
140608010600822101,4197345,3
140608010600822111,4197345,3
140608010600822121,4197345,3
140608010600822131,4197345,3
140608010600822141,4197345,3
140608010800822051,4197345,3
140704010700424001,4197344,4
140704010700424015,4197344,4
140704010700424043,4197344,4
140704010700424057,4197344,4
140704010700424071,4197344,4
140704010700424085,4197344,4
140704010700424099,4197344,4
140704010700424113,4197344,4
140704010700424127,4197344,4
140704010700424155,4197344,4
140704010700424169,4197344,4
140704010700424183,4197344,4
140704010700424197,4197344,4
140704020700424029,4197344,4
140801010800129001,4197344,4
140801010800129004,4197344,4
140801010800129007,4197344,4
140801010800129010,4197344,4
140801010800129013,4197344,4
140801010800129016,4197344,4
140801010800129019,4197344,4
140801010800129022,4197344,4
140801010800129025,4197344,4
140801010800129028,4197344,4
140801010800129031,4197344,4
140801010800129034,4197344,4
140801010800129037,4197344,4
140801010800129040,4197344,4
140801010800129043,4197344,4
140807010800620006,4197344,4
140807010800620016,4197344,4
140807010800620026,4197344,4
140807010800620036,4197344,4
140807010800620046,4197344,4
140807010800620056,4197344,4
140807010800620066,4197344,4
140807010800620076,4197344,4
140807010800620086,4197344,4
140807010800620096,4197344,4
140807010800620106,4197344,4
140807010800620116,4197344,4
140807010800620126,4197344,4
140807010800620136,4197344,4
140807010800620146,4197344,4
140903010300303069,4197345,3
140903010900303006,4197345,3
140903010900303015,4197345,3
140903010900303024,4197345,3
140903010900303033,4197345,3
140903010900303042,4197345,3
140903010900303060,4197345,3
140903010900303078,4197345,3
140903010900303087,4197345,3
140903010900303096,4197345,3
140903010900303105,4197345,3
140903010900303114,4197345,3
140903010900303123,4197345,3
140903010900303132,4197345,3
140903020900303051,4197345,3
140906010901008014,4197345,3
140906010901008022,4197345,3
140906010901008030,4197345,3
140906010901008038,4197345,3
140906010901008046,4197345,3
140906010901008054,4197345,3
140906010901008062,4197345,3
140906010901008070,4197345,3
140906010901008078,4197345,3
140906010901008086,4197345,3
140906010901008094,4197345,3
140906010901008102,4197345,3
140906010901008110,4197345,3
140906010901008118,4197345,3
140906011401008006,4197345,3
140913010900632009,4197346,5
140913010900632019,4197346,5
140913010900632029,4197346,5
140913010900632039,4197346,5
140913010900632049,4197346,5
140913010900632059,4197346,5
140913010900632069,4197346,5
140913010900632079,4197346,5
140913010900632089,4197346,5
140913010900632099,4197346,5
140913010900632109,4197346,5
140913010900632119,4197346,5
140913010900632129,4197346,5
140913010900632139,4197346,5
140913010900632149,4197346,5
141006011000421004,4197345,3
141006011000421013,4197345,3
141006011000421022,4197345,3
141006011000421031,4197345,3
141006011000421040,4197345,3
141006011000421049,4197345,3
141006011000421058,4197345,3
141006011000421067,4197345,3
141006011000421076,4197345,3
141006011000421085,4197345,3
141006011000421094,4197345,3
141006011000421103,4197345,3
141006011000421112,4197345,3
141006011000421121,4197345,3
141006011000421130,4197345,3
141012011000731003,4201665,5
141012011000731012,4201665,5
141012011000731021,4201665,5
141012011000731030,4201665,5
141012011000731039,4201665,5
141012011000731048,4201665,5
141012011000731057,4201665,5
141012011000731066,4201665,5
141012011000731075,4201665,5
141012011000731084,4201665,5
141012011000731093,4201665,5
141012011000731102,4201665,5
141012011000731111,4201665,5
141012011000731120,4201665,5
141012011000731129,4201665,5
150101010100211013,4167142,5
150101010100211029,4167142,5
150101010100211045,4167142,5
150101010100211061,4167142,5
150101010100211077,4167142,5
150101010100211089,4167142,5
150101010100211093,4167142,5
150101010100211109,4167142,5
150101010100211125,4167142,5
150101010100211141,4167142,5
150101010100211157,4167142,5
150101010100211173,4167142,5
150101010100211205,4167142,5
150101010100211221,4167142,5
150101010100211237,4167142,5
150101010100253013,4167142,5
150101010100253029,4167142,5
150101010100253045,4167142,5
150101010100253061,4167142,5
150101010100253077,4167142,5
150101010100253093,4167142,5
150101010100253125,4167142,5
150101010100253134,4167142,5
150101010100253141,4167142,5
150101010100253157,4167142,5
150101010100253173,4167142,5
150101010100253189,4167142,5
150101010100253205,4167142,5
150101010100253221,4167142,5
150101010100329001,4167142,5
150101010100329013,4167142,5
150101010100329025,4167142,5
150101010100329037,4167142,5
150101010100329049,4167142,5
150101010100329061,4167142,5
150101010100329073,4167142,5
150101010100329085,4167142,5
150101010100329097,4167142,5
150101010100329109,4167142,5
150101010100329121,4167142,5
150101010100329133,4167142,5
150101010100329145,4167142,5
150101010100329157,4167142,5
150101010100329169,4167142,5
150101010100431004,4171462,5
150101010100431015,4171462,5
150101010100431026,4171462,5
150101010100431037,4171462,5
150101010100431048,4171462,5
150101010100431059,4171462,5
150101010100431070,4171462,5
150101010100431081,4171462,5
150101010100431092,4171462,5
150101010100431103,4171462,5
150101010100431114,4171462,5
150101010100431125,4171462,5
150101010100431136,4171462,5
150101010100431147,4171462,5
150101010100431158,4171462,5
150101010100613001,4167142,5
150101010100613013,4167142,5
150101010100613025,4167142,5
150101010100613037,4167142,5
150101010100613049,4167142,5
150101010100613061,4167142,5
150101010100613073,4167142,5
150101010100613085,4167142,5
150101010100613097,4167142,5
150101010100613109,4167142,5
150101010100613121,4167142,5
150101010100613133,4167142,5
150101010100613145,4167142,5
150101010100613157,4167142,5
150101010100613169,4167142,5
150101010100807010,4167142,5
150101010100807020,4167142,5
150101010100807030,4167142,5
150101010100807040,4167142,5
150101010100807050,4167142,5
150101010100807060,4167142,5
150101010100807070,4167142,5
150101010100807080,4167142,5
150101010100807090,4167142,5
150101010100807100,4167142,5
150101010100807110,4167142,5
150101010100807120,4167142,5
150101010100807130,4167142,5
150101010100807140,4167142,5
150101010100807150,4167142,5
150101010100914001,4167142,5
150101010100914017,4167142,5
150101010100914033,4167142,5
150101010100914049,4167142,5
150101010100914065,4167142,5
150101010100914081,4167142,5
150101010100914097,4167142,5
150101010100914113,4167142,5
150101010100914129,4167142,5
150101010100914145,4167142,5
150101010100914161,4167142,5
150101010100914177,4167142,5
150101010100914193,4167142,5
150101010100914209,4167142,5
150101010100914226,4167142,5
150102088800404003,4171460,6
150102088800404018,4171460,6
150102088800404033,4171460,6
150102088800404048,4171460,6
150102088800404063,4171460,6
150102088800404071,4171460,6
150102088800404079,4171460,6
150102088800404094,4171460,6
150102088800404109,4171460,6
150102088800404124,4171460,6
150102088800404139,4171460,6
150102088800404157,4171460,6
150102088800704002,4175780,6
150102088800704014,4175780,6
150102088800704020,4175780,6
150102088800704038,4175780,6
150102088800704056,4175780,6
150102088800704074,4175780,6
150102088800704092,4175780,6
150102088800704110,4175780,6
150102088800704128,4175780,6
150102088800704146,4175780,6
150102088800704164,4175780,6
150102088801002004,4171461,5
150102088801002012,4171461,5
150102088801002016,4171461,5
150102088801002024,4171461,5
150102088801002028,4171461,5
150102088801002040,4171461,5
150102088801002052,4171461,5
150102088801002064,4171461,5
150102088801002076,4171461,5
150102088801002088,4171461,5
150102088801002100,4171461,5
150102088801002112,4171461,5
150102088801201003,4171462,5
150102088801201015,4171462,5
150102088801201021,4171462,5
150102088801201039,4171462,5
150102088801201057,4171462,5
150102088801201075,4171462,5
150102088801201093,4171462,5
150102088801201112,4171462,5
150102088801201130,4171462,5
150102088801201148,4171462,5
150102088801201166,4171462,5
150102088801401004,4171463,5
150102088801401014,4171463,5
150102088801401019,4171463,5
150102088801401029,4171463,5
150102088801401034,4171463,5
150102088801401049,4171463,5
150102088801401064,4171463,5
150102088801401079,4171463,5
150102088801401094,4171463,5
150102088801401109,4171463,5
150102088801401124,4171463,5
150102088801401139,4171463,5
150102088801605004,4171464,5
150102088801605019,4171464,5
150102088801605034,4171464,5
150102088801605049,4171464,5
150102088801605052,4167142,5
150102088801605065,4171464,5
150102088801605081,4171464,5
150102088801605096,4171464,5
150102088801605107,4167141,5
150102088801605117,4171464,5
150102088801605132,4171464,5
150102088801605147,4171464,5
150102088801805001,4171463,5
150102088801805011,4171463,5
150102088801805016,4171463,5
150102088801805026,4171463,5
150102088801805031,4171463,5
150102088801805046,4171463,5
150102088801805061,4171463,5
150102088801805076,4171463,5
150102088801805091,4171463,5
150102088801805106,4171463,5
150102088801805121,4171463,5
150102088801805136,4171463,5
150102088802404004,4167144,6
150102088802404012,4167144,6
150102088802404016,4167144,6
150102088802404024,4167144,6
150102088802404028,4167144,6
150102088802404040,4167144,6
150102088802404052,4167144,6
150102088802404064,4167144,6
150102088802404076,4167144,6
150102088802404088,4167144,6
150102088802404100,4167144,6
150102088802404112,4167144,6
150102088802801004,4167145,6
150102088802801019,4167145,6
150102088802801034,4167145,6
150102088802801049,4167145,6
150102088802801064,4167145,6
150102088802801065,4167145,6
150102088802801070,4171462,5
150102088802801082,4167145,6
150102088802801097,4167145,6
150102088802801112,4167145,6
150102088802801127,4167145,6
150102088802801142,4167145,6
150102088803102003,4158507,6
150102088803102012,4158507,6
150102088803102022,4158507,6
150102088803102032,4158507,6
150102088803102044,4158507,6
150102088803102056,4158507,6
150102088803102067,4158507,6
150102088803102072,4167142,5
150102088803102087,4158507,6
150102088803102099,4158507,6
150102088803102109,4158507,6
150102088803102121,4158507,6
010202088800802180,3925189,6
010206088801301112,3942463,6
010207010100101357,3946783,6
020103088800102140,4059136,7
020103088800802042,4067778,7
020105088800404032,4063450,6
030515088800703002,4167117,6
040204088801105154,4154115,6
040401088801103110,4214604,6
050101088800902043,4123950,6
050102010100101028,4123946,6
050102010100101040,4123946,6
060405088800203037,4180034,3
070108088800701194,4262133,4
070207088801001006,4283730,3
070304088800501099,4288053,2
070306088800204150,4279414,4
070501088800907045,4339899,5
070502088801705013,4348539,4
070607088800601033,4313970,4
070706010100103004,4417632,4
070803088801501003,4296665,6
071006088802401061,4357168,4
071901088802302146,4296679,5
072005088800107074,4262138,2
120201088801701019,4236167,5
030412088800105126,4106625,5
