varCode,varLabel,svyCode,fName
s3aq61_id3,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id3,TZA-NPS-08,SEC_3A.dta
s3aq61_3,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id4,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id4,TZA-NPS-08,SEC_3A.dta
s3aq61_4,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id5,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id5,TZA-NPS-08,SEC_3A.dta
s3aq61_5,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id6,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id6,TZA-NPS-08,SEC_3A.dta
s3aq61_6,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id7,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id7,TZA-NPS-08,SEC_3A.dta
s3aq61_7,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id8,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id8,TZA-NPS-08,SEC_3A.dta
s3aq61_8,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id9,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id9,TZA-NPS-08,SEC_3A.dta
s3aq61_9,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id10,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id10,TZA-NPS-08,SEC_3A.dta
s3aq61_10,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id11,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id11,TZA-NPS-08,SEC_3A.dta
s3aq61_11,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id12,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: id12,TZA-NPS-08,SEC_3A.dta
s3aq61_12,S3AQ61. Days spent on Land preparation and planting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id13,S3AQ61. Days spent on weeding during the LongRainy08: id1,TZA-NPS-08,SEC_3A.dta
s3aq61_13,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id14,S3AQ61. Days spent on weeding during the LongRainy08: id2,TZA-NPS-08,SEC_3A.dta
s3aq61_14,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id15,S3AQ61. Days spent on weeding during the LongRainy08: id3,TZA-NPS-08,SEC_3A.dta
s3aq61_15,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id16,S3AQ61. Days spent on weeding during the LongRainy08: id4,TZA-NPS-08,SEC_3A.dta
s3aq61_16,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id17,S3AQ61. Days spent on weeding during the LongRainy08: id5,TZA-NPS-08,SEC_3A.dta
s3aq61_17,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id18,S3AQ61. Days spent on weeding during the LongRainy08: id6,TZA-NPS-08,SEC_3A.dta
s3aq61_18,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id19,S3AQ61. Days spent on weeding during the LongRainy08: id7,TZA-NPS-08,SEC_3A.dta
s3aq61_19,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id20,S3AQ61. Days spent on weeding during the LongRainy08: id8,TZA-NPS-08,SEC_3A.dta
s3aq61_20,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id21,S3AQ61. Days spent on weeding during the LongRainy08: id9,TZA-NPS-08,SEC_3A.dta
s3aq61_21,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id22,S3AQ61. Days spent on weeding during the LongRainy08: id10,TZA-NPS-08,SEC_3A.dta
s3aq61_22,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id23,S3AQ61. Days spent on weeding during the LongRainy08: id11,TZA-NPS-08,SEC_3A.dta
s3aq61_23,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id24,S3AQ61. Days spent on weeding during the LongRainy08: id12,TZA-NPS-08,SEC_3A.dta
s3aq61_24,S3AQ61. Days spent on weeding during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id25,S3AQ61. Days spent on harvesting during the LongRainy08: id1,TZA-NPS-08,SEC_3A.dta
s3aq61_25,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id26,S3AQ61. Days spent on harvesting during the LongRainy08: id2,TZA-NPS-08,SEC_3A.dta
s3aq61_26,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id27,S3AQ61. Days spent on harvesting during the LongRainy08: id3,TZA-NPS-08,SEC_3A.dta
s3aq61_27,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id28,S3AQ61. Days spent on harvesting during the LongRainy08: id4,TZA-NPS-08,SEC_3A.dta
s3aq61_28,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id29,S3AQ61. Days spent on harvesting during the LongRainy08: id5,TZA-NPS-08,SEC_3A.dta
s3aq61_29,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id30,S3AQ61. Days spent on harvesting during the LongRainy08: id6,TZA-NPS-08,SEC_3A.dta
s3aq61_30,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id31,S3AQ61. Days spent on harvesting during the LongRainy08: id7,TZA-NPS-08,SEC_3A.dta
s3aq61_31,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id32,S3AQ61. Days spent on harvesting during the LongRainy08: id8,TZA-NPS-08,SEC_3A.dta
s3aq61_32,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id33,S3AQ61. Days spent on harvesting during the LongRainy08: id9,TZA-NPS-08,SEC_3A.dta
s3aq61_33,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id34,S3AQ61. Days spent on harvesting during the LongRainy08: id10,TZA-NPS-08,SEC_3A.dta
s3aq61_34,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id35,S3AQ61. Days spent on harvesting during the LongRainy08: id11,TZA-NPS-08,SEC_3A.dta
s3aq61_35,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq61_id36,S3AQ61. Days spent on harvesting during the LongRainy08: id12,TZA-NPS-08,SEC_3A.dta
s3aq61_36,S3AQ61. Days spent on harvesting during the LongRainy08: days,TZA-NPS-08,SEC_3A.dta
s3aq62,S3AQ62. Did you hire any labor to work on this plot in LongRainy08?,TZA-NPS-08,SEC_3A.dta
s3aq63_1,S3AQ63_1.MAN DAYS hired for LAND PREPARATION AND PLANTING in this plot LongRainy,TZA-NPS-08,SEC_3A.dta
s3aq63_2,S3AQ63_2.WOMAN DAYS hired for LAND PREPARATION AND PLANTING in this plot LongRai,TZA-NPS-08,SEC_3A.dta
s3aq63_3,S3AQ63_3.TOTAL WAGE PAID for LAND PREPARATION AND PLANTING in this plot LongRain,TZA-NPS-08,SEC_3A.dta
s3aq63_4,"S3AQ63_4. MAN DAYS hired for WEEDING in this plot, in LongRainy08",TZA-NPS-08,SEC_3A.dta
s3aq63_5,"S3AQ63_5. WOMAN DAYS hired for WEEDING in this plot, in LongRainy08",TZA-NPS-08,SEC_3A.dta
s3aq63_6,"S3AQ63_6. TOTAL WAGE PAID for WEEDING in this plot, in LongRainy08",TZA-NPS-08,SEC_3A.dta
s3aq63_7,"S3AQ63_7. MAN DAYS hired for HARVESTING in this plot, in LongRainy08",TZA-NPS-08,SEC_3A.dta
s3aq63_8,"S3AQ63_8. WOMAN DAYS hired for HARVESTING in this plot, in LongRainy08",TZA-NPS-08,SEC_3A.dta
s3aq63_9,"S3AQ63_9. TOTAL WAGE PAID for HARVESTING in this plot, in LongRainy08",TZA-NPS-08,SEC_3A.dta
s3aq64,S3AQ64. WHEN WAS THE LAST SHORT RAINY SEASON?,TZA-NPS-08,SEC_3A.dta
s3aq65,S3AQ65. Did you cultivate this plot in ShortRainy07?,TZA-NPS-08,SEC_3A.dta
s3aq66,S3AQ66. Main crop cultivated on this plot in ShortRainy07,TZA-NPS-08,SEC_3A.dta
s3aq67,S3AQ67. Did you own this plot in ShortRainy07?,TZA-NPS-08,SEC_3A.dta
s3aq68,S3AQ68. How did you acquire this plot for LongRainy08?,TZA-NPS-08,SEC_3A.dta
s3aq69,S3AQ69. How did you use this plot during ShortRainy07?,TZA-NPS-08,SEC_3A.dta
s3aq70,S3AQ70. Did you cultivate this plot in ShortRainy08?,TZA-NPS-08,SEC_3A.dta
s3aq71,S3AQ71. Main crop cultivated on this plot in ShortRainy08?,TZA-NPS-08,SEC_3A.dta
s3aq72,S3AQ72. Did you own this plot in the ShortRainy07?,TZA-NPS-08,SEC_3A.dta
s3aq73,S3AQ73. Why did you not have this plot (owned or cultivated) in ShortRainy08?,TZA-NPS-08,SEC_3A.dta
s3aq74,S3AQ74. How did you use this plot during the ShortRainy08?,TZA-NPS-08,SEC_3A.dta
hhid,Unique HH Identifier,TZA-NPS-08,SEC_3B.dta
plotnum,PLOT NUMBER,TZA-NPS-08,SEC_3B.dta
s3bq1b,S3BQ1B. IS THIS PLOT LISTED IN SECTION 3A?,TZA-NPS-08,SEC_3B.dta
s3bq2_1,S3BQ2_1. Distance from [PLOT] to: HOME KM,TZA-NPS-08,SEC_3B.dta
s3bq2_2,S3BQ2_2. Distance from [PLOT] to: ROAD KM,TZA-NPS-08,SEC_3B.dta
s3bq2_3,S3BQ2_3. Distance from [PLOT] to: MARKET KM,TZA-NPS-08,SEC_3B.dta
s3bq3,S3BQ3. Use of this plot during last ShortRainy,TZA-NPS-08,SEC_3B.dta
s3bq4,S3AQ4. Total income from renting out this plot during last ShortRainy,TZA-NPS-08,SEC_3B.dta
s3bq5name,S3BQ5name. Main crop cultivated on this plot in last ShortRainy?: NAME,TZA-NPS-08,SEC_3B.dta
s3bq5,S3BQ5. Main crop cultivated on this plot in last ShortRainy?: CODE,TZA-NPS-08,SEC_3B.dta
s3bq6_1,S3BQ6_1. Who decided what to plant on this plot in last ShortRainy?: ID #1,TZA-NPS-08,SEC_3B.dta
s3bq6_2,S3BQ6_2. Who decided what to plant on this plot in last ShortRainy?: ID #2,TZA-NPS-08,SEC_3B.dta
s3bq6_3,S3BQ6_3. Who decided what to plant on this plot in last ShortRainy?: ID #3,TZA-NPS-08,SEC_3B.dta
s3bq6_list,S3BQ6_list. Who decided what to plant on this plot in last ShortRainy?: NETWORK ,TZA-NPS-08,SEC_3B.dta
s3bq7,S3BQ7. What was the soil type of this plot?,TZA-NPS-08,SEC_3B.dta
s3bq8,S3BQ8. What was the soil quality of this plot?,TZA-NPS-08,SEC_3B.dta
s3bq9,S3BQ9. How do you know the quality of the soil?,TZA-NPS-08,SEC_3B.dta
s3bq10,S3BQ10. Problems with erosion on this plot?,TZA-NPS-08,SEC_3B.dta
s3bq11,S3BQ11. Cause of these erosion problems,TZA-NPS-08,SEC_3B.dta
s3bq12,S3BQ12. Erosion control/water harvesting facility on this plot in last ShortRain,TZA-NPS-08,SEC_3B.dta
s3bq13_1,S3BQ13. Type of erosion control/water harvesting facility was on this plot? 1st,TZA-NPS-08,SEC_3B.dta
s3bq13_2,S3BQ13. type of erosion control/water harvesting facility was on this plot? 2nd,TZA-NPS-08,SEC_3B.dta
s3bq14,S3BQ14. How steep is the slope of this plot?,TZA-NPS-08,SEC_3B.dta
s3bq15,S3BQ15. Was this plot irrigated in last ShortRainy?,TZA-NPS-08,SEC_3B.dta
s3bq16,S3BQ16. Type of irrigation,TZA-NPS-08,SEC_3B.dta
s3bq17,S3BQ17. Method of obtaining water,TZA-NPS-08,SEC_3B.dta
s3bq18,S3BQ18. Source of water,TZA-NPS-08,SEC_3B.dta
s3bq19,S3BQ19. Most recent year in which the plot was left fallow,TZA-NPS-08,SEC_3B.dta
s3bq20,S3BQ20. Consecutive years this plot was left fallow this last time,TZA-NPS-08,SEC_3B.dta
s3bq21,S3BQ21. Value of this plot if it were sold today,TZA-NPS-08,SEC_3B.dta
s3bq22,S3BQ22. Ownership status of this plot in last ShortRainy?,TZA-NPS-08,SEC_3B.dta
s3bq23_1,S3BQ23. With whom do you co-own this plot? NETWORK ROSTER ID 1,TZA-NPS-08,SEC_3B.dta
s3bq23_2,S3BQ23. With whom do you co-own this plot? NETWORK ROSTER ID 2,TZA-NPS-08,SEC_3B.dta
s3bq24,S3BQ24. Share of the output that your household gets,TZA-NPS-08,SEC_3B.dta
s3bq25,S3BQ25. Did anyone in the household have a title for this land?,TZA-NPS-08,SEC_3B.dta
s3bq26,S3BQ26. Type of title your household had for this plot?,TZA-NPS-08,SEC_3B.dta
s3bq27_1,S3BQ27. Who in the household owns this plot?: ID #1,TZA-NPS-08,SEC_3B.dta
s3bq27_2,S3BQ27. Who in the household owns this plot?: ID #2,TZA-NPS-08,SEC_3B.dta
s3bq28,S3BQ28. Owner/household had the right to sell this plot or use as collateral?,TZA-NPS-08,SEC_3B.dta
s3bq29_1,S3BQ29. With whom do you co-rent this plot? NETWORK ROSTER ID 1,TZA-NPS-08,SEC_3B.dta
s3bq29_2,S3BQ29. With whom do you co-rent this plot? NETWORK ROSTER ID 2,TZA-NPS-08,SEC_3B.dta
s3bq30,S3BQ30. How much did you pay to the owner for the use of this land in last Short,TZA-NPS-08,SEC_3B.dta
s3bq31_idadi,S3BQ31. Period of time this payment covered: No. UNITS,TZA-NPS-08,SEC_3B.dta
s3bq31_meas,S3BQ31. Period of time this payment covered: UNIT,TZA-NPS-08,SEC_3B.dta
s3bq32,"S3BQ32. Share of output from this plot you gave as rent, in last ShortRainy?",TZA-NPS-08,SEC_3B.dta
s3bq33_1,S3BQ33. Who owns the plot? NETWORK ROSTER ID 1,TZA-NPS-08,SEC_3B.dta
s3bq33_2,S3BQ33. Who owns the plot? NETWORK ROSTER ID 2,TZA-NPS-08,SEC_3B.dta
s3bq34,S3BQ34. In which year was the plot acquired?,TZA-NPS-08,SEC_3B.dta
s3bq35,S3BQ35. Comfortable leaving this plot uncultivated for several months without be,TZA-NPS-08,SEC_3B.dta
s3bq36,S3BQ36. DID THE HOUSEHOLD CULTIVATE THIS PLOT IN last ShortRainy?,TZA-NPS-08,SEC_3B.dta
s3bq37,S3BQ37. Did you use any ORGANIC FERTILIZER on [PLOT] in last ShortRainy?,TZA-NPS-08,SEC_3B.dta
s3bq38,S3BQ38. Quantity of organic fertilizer used,TZA-NPS-08,SEC_3B.dta
s3bq39,S3BQ39. Was any of this purchased?,TZA-NPS-08,SEC_3B.dta
s3bq40,S3BQ40. How much was purchased?,TZA-NPS-08,SEC_3B.dta
s3bq41,S3BQ41. Total value of organic fertilizer purchased,TZA-NPS-08,SEC_3B.dta
s3bq42_1,S3BQ42_1. Where did you buy most of the organic fertilizer?:Network rosterid 1,TZA-NPS-08,SEC_3B.dta
s3bq42_2,S3BQ42_2. Where did you buy most of the organic fertilizer?:Network rosterid 2,TZA-NPS-08,SEC_3B.dta
s3bq43,S3BQ43. Did you use any INORGANIC FERTILIZER on [PLOT] in last ShortRainy?,TZA-NPS-08,SEC_3B.dta
s3bq44,S3BQ44. What type of INORGANIC FERTILIZER did you use?,TZA-NPS-08,SEC_3B.dta
s3bq45,S3BQ45. Quantity of inorganic fertilizer used,TZA-NPS-08,SEC_3B.dta
s3bq46,S3BQ46. Total value of inorganic fertilizer purchased,TZA-NPS-08,SEC_3B.dta
s3bq47,S3BQ47. Why did you choose to use this specific type of inorganic fertilizer?,TZA-NPS-08,SEC_3B.dta
s3bq48_1,S3BQ48_1. Where did you buy most of the INORGANIC fertilizer?: NetworkRosterid1,TZA-NPS-08,SEC_3B.dta
s3bq48_2,S3BQ48_2. Where did you buy most of the INORGANIC fertilizer?: NetworkRosterid2,TZA-NPS-08,SEC_3B.dta
s3bq49,S3BQ49. Did you use any pesticide/ herbicide on [PLOT] in last ShortRainy?,TZA-NPS-08,SEC_3B.dta
s3bq50,S3BQ50. What type of pesticide/herbicide did you apply?,TZA-NPS-08,SEC_3B.dta
s3bq51_amount,S3BQ51. Quantity of this pesticide/herbicide used: amount,TZA-NPS-08,SEC_3B.dta
s3bq51_measure,S3BQ51. Quantity of this pesticide/herbicide used: unit,TZA-NPS-08,SEC_3B.dta
s3bq52,S3BQ52. Total value of pesticides/herbicides purchased?,TZA-NPS-08,SEC_3B.dta
s3bq53,S3BQ53. Why did you choose to use this specific type of pesticide/herbicide?,TZA-NPS-08,SEC_3B.dta
s3bq54_1,S3BQ54_1. Where did you buy most of the pesticides/ herbicides?NetworkRosterid1,TZA-NPS-08,SEC_3B.dta
s3bq54_2,S3BQ54_2. Where did you buy most of the pesticides/ herbicides?NetworkRosterid2,TZA-NPS-08,SEC_3B.dta
s3bq55,S3BQ55. Seeds_fertilizers_pesticides_herbicides received on credit to be paid la,TZA-NPS-08,SEC_3B.dta
s3bq56_1,S3BQ56_1. Types of input you received on credit #1,TZA-NPS-08,SEC_3B.dta
s3bq56_2,S3BQ56_2. Types of input you received on credit #2,TZA-NPS-08,SEC_3B.dta
s3bq56_3,S3BQ56_3. Types of input you received on credit #3,TZA-NPS-08,SEC_3B.dta
s3bq56_4,S3BQ56_4. Types of input you received on credit #4,TZA-NPS-08,SEC_3B.dta
s3bq57,S3BQ57. How much did you pay up front for these inputs?,TZA-NPS-08,SEC_3B.dta
s3bq58,S3BQ58. How much did you repay in cash later on for the seeds?,TZA-NPS-08,SEC_3B.dta
s3bq59_1,S3BQ59_1. How much did you repay in kind later on for the seeds?: QUANTITY,TZA-NPS-08,SEC_3B.dta
s3bq59_2,S3BQ59_2. How much did you repay in kind later on for the seeds?: CODE,TZA-NPS-08,SEC_3B.dta
s3bq60_1,S3BQ60_1. From whom did you receive these inputs on credit? NetworkRosterid1,TZA-NPS-08,SEC_3B.dta
s3bq60_2,S3BQ60_2. From whom did you receive these inputs on credit? NetworkRosterid2,TZA-NPS-08,SEC_3B.dta
s3bq61_id1,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id1,TZA-NPS-08,SEC_3B.dta
s3bq61_1,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id2,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id2,TZA-NPS-08,SEC_3B.dta
s3bq61_2,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id3,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id3,TZA-NPS-08,SEC_3B.dta
s3bq61_3,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id4,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id4,TZA-NPS-08,SEC_3B.dta
s3bq61_4,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id5,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id5,TZA-NPS-08,SEC_3B.dta
s3bq61_5,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id6,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id6,TZA-NPS-08,SEC_3B.dta
s3bq61_6,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id7,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id7,TZA-NPS-08,SEC_3B.dta
s3bq61_7,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id8,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id8,TZA-NPS-08,SEC_3B.dta
s3bq61_8,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id9,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id9,TZA-NPS-08,SEC_3B.dta
s3bq61_9,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id10,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id10,TZA-NPS-08,SEC_3B.dta
s3bq61_10,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id11,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id11,TZA-NPS-08,SEC_3B.dta
s3bq61_11,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id12,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:id12,TZA-NPS-08,SEC_3B.dta
s3bq61_12,S3BQ61. Days spent on Land preparation/planting in last ShortRainy:days,TZA-NPS-08,SEC_3B.dta
s3bq61_id13,S3BQ61. Days spent on weeding during last ShortRainy: id1,TZA-NPS-08,SEC_3B.dta
s3bq61_13,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id14,S3BQ61. Days spent on weeding during last ShortRainy: id2,TZA-NPS-08,SEC_3B.dta
s3bq61_14,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id15,S3BQ61. Days spent on weeding during last ShortRainy: id3,TZA-NPS-08,SEC_3B.dta
s3bq61_15,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id16,S3BQ61. Days spent on weeding during last ShortRainy: id4,TZA-NPS-08,SEC_3B.dta
s3bq61_16,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id17,S3BQ61. Days spent on weeding during last ShortRainy: id5,TZA-NPS-08,SEC_3B.dta
s3bq61_17,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id18,S3BQ61. Days spent on weeding during last ShortRainy: id6,TZA-NPS-08,SEC_3B.dta
s3bq61_18,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id19,S3BQ61. Days spent on weeding during last ShortRainy: id7,TZA-NPS-08,SEC_3B.dta
s3bq61_19,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id20,S3BQ61. Days spent on weeding during last ShortRainy: id8,TZA-NPS-08,SEC_3B.dta
s3bq61_20,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id21,S3BQ61. Days spent on weeding during last ShortRainy: id9,TZA-NPS-08,SEC_3B.dta
s3bq61_21,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id22,S3BQ61. Days spent on weeding during last ShortRainy: id10,TZA-NPS-08,SEC_3B.dta
s3bq61_22,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id23,S3BQ61. Days spent on weeding during last ShortRainy: id11,TZA-NPS-08,SEC_3B.dta
s3bq61_23,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id24,S3BQ61. Days spent on weeding during last ShortRainy: id12,TZA-NPS-08,SEC_3B.dta
s3bq61_24,S3BQ61. Days spent on weeding during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id25,S3BQ61. Days spent on harvesting during last ShortRainy: id1,TZA-NPS-08,SEC_3B.dta
s3bq61_25,S3BQ61. Days spent on harvesting during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id26,S3BQ61. Days spent on harvesting during last ShortRainy: id2,TZA-NPS-08,SEC_3B.dta
s3bq61_26,S3BQ61. Days spent on harvesting during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id27,S3BQ61. Days spent on harvesting during last ShortRainy: id3,TZA-NPS-08,SEC_3B.dta
s3bq61_27,S3BQ61. Days spent on harvesting during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id28,S3BQ61. Days spent on harvesting during last ShortRainy: id4,TZA-NPS-08,SEC_3B.dta
s3bq61_28,S3BQ61. Days spent on harvesting during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
s3bq61_id29,S3BQ61. Days spent on harvesting during last ShortRainy: id5,TZA-NPS-08,SEC_3B.dta
s3bq61_29,S3BQ61. Days spent on harvesting during last ShortRainy: days,TZA-NPS-08,SEC_3B.dta
